Title,Price,Location_Category,Link,Brand,Model,Condition,RAM,Storage,Description
Dell Latitude E5430 i5 12th Gen 256GB NVMe 8GB Ram Laptop,"Rs 114,500","Colombo, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-e5430-i5-12th-gen-256gb-nvme-8gb-ram-laptop-for-sale-colombo-18,,,,8GB,256 NVME,"Dell Latitude E5430 256GB NVMe 8GB Ram i5 12th Gen Laptop𝗗𝗲𝗹𝗹 𝗟𝗮𝘁𝗶𝘁𝘂𝗱𝗲 𝟱𝟰𝟯𝟬 𝗖𝗼𝗿𝗲 𝗶𝟱 𝟭𝟮𝘁𝗵 𝗚𝗲𝗻 | 𝟴𝗚𝗕 𝗥𝗮𝗺 | 𝟮𝟱𝟲𝗚𝗕 𝗡𝗩𝗠𝗲 𝗟𝗮𝗽𝘁𝗼𝗽 ( 𝗔+ 𝗚𝗿𝗮𝗱𝗲 𝗖𝗼𝗻𝗱𝗶𝘁𝗶𝗼𝗻 ) 😍💛____________________________________special offer price - Rs 114,500/=________________________________Model – Dell Latitude 5430✅ Processor : Intel® Core™ i5-1245U 12th Generation Turbo Processor up to 4.40 GHz ( 12MB Cache )✅ Display Type : 14” inch Full HD (1920×1080), IPS Display✅ Memory : 8GB DDR4 Ram✅ 256GB NVMe SSD✅ Graphics : Intel® UHD Graphics✅ HD camera | Type C✅ Windows 11 Installed LicensedRs 114,500/=⭕ 03 months Warranty Fully Hardware⭕ 01 Years Service Warranty⭕   Koko payment accepted-----------------------------------------------දිවයින පුරා ඔබගේ නිවසටම ආරක්ෂිතව භාණ්ඩ ගෙන්වා ගැනීමට අපව අමතන්න. 🚚🚚 🌐අපේ Website එකෙන් හැම Available Laptop, Desktop සහ Monitor එකක්ම බලාගන්න - https://computerhub.lk/𝙒𝙚 𝙖𝙘𝙘𝙚𝙥𝙩 𝙆𝙊𝙆𝙊 (වාරික 3කට ගෙවන්න)📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📲📌COMPUTER HUB (Excellence Service Of 20 Years In Industry ▪️ Location - https://goo.gl/maps/DAyrYBdYdo5ryufq8▪️ No. 179/A, Dutugemunu Street, Kohuwala. (In HNB Bank Building, Kohuwala)"
Asus Rog Strix G15 –CORE i7 10TH GEN + 144Hz -GTX 1650TI 4GB VGA -LAPTOP,"Rs 224,999","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-rog-strix-g15-core-i7-10th-gen-144hz-gtx-1650ti-4gb-vga-laptop-for-sale-colombo-6,,,,8GB,256 NVME,⭕️මෙමෙ විෂේශ දීමනාව ikman පාරිබොගිකයන් සදහා පමනයි.⭕️මෙම දීමනාව ලබා ගැනීමට මෙම දැන්වීම ඉදිරිපත් කලයුතුයි☃️💥🔥✨2026 Offers ✨🔥💥☃️💥✨hurry up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I Mac.Lk ආයතනයට සාදරයෙන් පිලිගන්නවා.⭕ ඔබට දැන් ආයතනය තුලින් Koko App එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .Https://imacs.Lk/💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.------------------------------------I Mac.Lk------------------------------------------------⭕ limited time offer⭕ මෙම විශෙෂ දීමනාව Ikman පාරිභෝගිකයන් සදහා පමණයි⭕ Asus Rog Strix G15 –CORE i7 10TH GEN + 144Hz -GTX 1650TI 4GB VGA -LAPTOP⭕ Brand - ASUS ROG STRIX G15⭕ Processor : INTEL CORE I7 10TH GEN (I7-10750H CPU @2.60GHz ) PROCESSOR ⭕ Memory - DDR4 8GB RAM CARD⭕ SSD - 256GB NVME SSD ⭕ Screen Size - 15.6 ″ INCH (144Hz) Refresh Rate IPS-level Display⭕ Graphic - Nvidia Geforce GTX 1650TI 4GB VGA CARD⭕ 720P HD camera⭕ WINDOWS 11👉01 Year Hardware Warranty👉02 Years Service Warranty👉📞call More Details💻👉i Mac.Lk 👉🌍location : Kottawa (opposite to Dharmapala School )
Dell Latitude Laptop(Touch screen) windows,"Rs 95,000","Kurunegala, Computers & Tablets",https://ikman.lk/en/ad/dell-latitude-laptoptouch-screen-windows-for-sale-kurunegala,,,,Unknown,Unknown,Superb conditionLatest modelUsed in South korea for few months.
Dell Vostro 3515 RYZEN 7 LAPTOP,"Rs 84,990","Anuradhapura, Computers & Tablets",https://ikman.lk/en/ad/dell-vostro-3515-ryzen-7-laptop-for-sale-anuradhapura,,,,00GB,512 NVME,"🔥 විශ්වාසනීය පරිගණක අවශ්‍ය අය සඳහා වටිනා Dell Vostro ලැප්ටොප් එකක්! 🔥 උසස් කාර්ය සාධනයක් සහ වේගයක් අවශ්‍ය ඔබ වෙනුවෙන්, ඉතාමත් හොඳ තත්ත්වයේ පවතින Dell Vostro 15 3515 ලැප්ටොප් පරිගණකයක් දැන් D TECH COMPUTERS වෙතින්! 💼 ප්‍රධාන විශේෂාංග (Specifications): Processor: AMD Ryzen 7 3700U with Radeon Vega Mobile Gfx (2.30 GHz) RAM: 8.00 GB RAM Storage: 512 GB NVMe SSD (SSD Health එක 99% ක් ලෙස ඉතාමත් හොඳ තත්ත්වයේ පවතී!) Graphics: 2 GB AMD Radeon RX Vega 10 Graphics ✅ කාර්යාලීය වැඩ කටයුතු, අධ්‍යාපන කටයුතු මෙන්ම සාමාන්‍ය මෘදුකාංග සඳහා ඉතාමත් අනර්ඝයි. 📍 ස්ථානය: D TECH COMPUTERS, දඹුලු පාර, හබරන (CCMP චෙක්පොයින්ට් අසල). වැඩි විස්තර සඳහා දැන්ම අපට කතා කරන්න: 📞 හෝ Inbox එවන්න! #DTECHCOMPUTERS #DellVostro #UsedLaptopsSriLanka"
DELL 5411 i5 10th GEN 16GB RAM 512GB NVME Laptop,"Rs 88,000","Kurunegala, Computers & Tablets",https://ikman.lk/en/ad/dell-5411-i5-10th-gen-16gb-ram-512gb-nvme-laptop-for-sale-kurunegala,,,,16GB,512 NVME,Dell Latitude 5411 10th Generation Intel Core i5-10400H 2.60GHz (8 CPU) Processor 16GB RAM (DDR4)512GB NVME SSD 8GB VGA SHARED1920 × 1080 FULL HD IPS DISPLAYBACKLIT KEYBOARD Original Charger Genuine 1 MONTH COMPLETE WARRANTY 6 MONTHS SERVICE WARRANTY
NEC Versapro Intel Celeron X360 8GB RAM 128GB Mini Laptop,"Rs 65,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/nec-versapro-intel-celeron-x360-8gb-ram-128gb-mini-laptop-for-sale-colombo-57,,,,8GB,Unknown,⭕️මෙමෙ විෂේශ දීමනාව ikman පාරිබොගිකයන් සදහා පමනයි.    ⭕️මෙම දීමනාව ලබා ගැනීමට මෙම දැන්වීම ඉදිරිපත් කලයුතුයි    ☃️💥🔥✨2026 OFFERS ✨🔥💥☃️    💥✨Hurry Up Limited Stocks........    ⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.    💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.    ⭕ ඔබට දැන් ආයතනය තුලින් KOKO APP එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.    ⭕ වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/    ------------------------------------I mac.lk------------------------------------------------     ⭕ limited time offer    ⭕ මෙම විශෙෂ දීමනාව Ikman පාරිභෝගිකයන් සදහා පමණයි    ⭕ BRAND NEW LAPTOP     🧿 BRAND – NEC    🧿 GENERATION – INTEL CELERON    🧿 MODEL – NEC VERSAPRO ( VEE11R5 )    🧿 MEMORY – 8GB RAM    🧿 STORAGE –128GB CHIP ( 64GB + 64GB )    ✔ 06 MONTH HARDWARE WARRANTY    👉📞CALL MORE DETAILS    💻👉I MAC.LK     👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL)
Asus Rog Strix G16 Ryzen 9 9955HX RTX5060 8GB VGA 16GB RAM Laptop,"Rs 655,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-rog-strix-g16-ryzen-9-9955hx-rtx5060-8gb-vga-16gb-ram-laptop-for-sale-colombo-91,,,,16GB,1 NVME,⭕️මෙමෙ විෂේශ දීමනාව ikman පාරිබොගිකයන් සදහා පමනයි.⭕️මෙම දීමනාව ලබා ගැනීමට මෙම දැන්වීම ඉදිරිපත් කලයුතුයි💥✨hurry up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I Mac.Lk ආයතනයට සාදරයෙන් පිලිගන්නවා.⭕ ඔබට දැන් ආයතනය තුලින් Koko App එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .Https://imacs.Lk/💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.------------------------------------I Mac.Lk------------------------------------------------⭕ limited time offer⭕ ASUS ROG STRIX G16 – RYZEN 9 9955HX +RTX5060 8GB VGA -16GB RAM -LAPTOP⭕ Brand - ASUS ROG STRIX G16 ( G614f )⭕ Processor : AMD Ryzen™ 9 9955HX Processor⭕ Ram / Memory - DDR5 16GB RAM CARD⭕ SSD - 1TB NVME SSD ( G4 )⭕ Screen Size - 16″ INCH (165Hz) Refresh Rate Display IPS DISPLAY⭕ Graphic - Nvidia Geforce RTX 5060 8GB VGA CARD⭕ Battery - 4 Cell 90Wh⭕ 720P HD camera⭕ Color -ECLIPSE GRAY⭕ WINDOWS 11👉01 Year Hardware Warranty👉02 Years Service Warranty👉📞call More Details💻👉i Mac.Lk 👉🌍location : Kottawa (opposite to Dharmapala School )
MSI Modern 15 Core i5 13th Gen 8GB RAM 512GB NVME Laptop,"Rs 218,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/msi-modern-15-core-i5-13th-gen-8gb-ram-512gb-nvme-laptop-for-sale-colombo-113,,,,8GB,512 NVME,☃️💥🔥✨2026 OFFERS ✨🔥💥☃️                                            💥✨Hurry Up Limited Stocks........                                            ⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.                                            💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ ලබාදීමට අප කටයුතු කරන්නෙමු.                                            ⭕ ඔබට දැන් ආයතනය තුලින් KOKO APP එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.                                            ⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/                                                       ----------------------------------I mac.lk------------------------------------------------                                            ⭕ BRAND-NEW LAPTOP / MSI MODERN 15 -I5 13TH GEN + 8GB RAM / 512GB NVME SSD + NEW LAPTOP                                            ⭕ BRAND - MSI MODERN 15 F13MG                                            ⭕ INTEL CORE I5 13TH GEN ( I5 -1334U PROCESSOR )                                            ⭕ RAM / MEMORY - 8GB RAM CARD                                            ⭕ SSD - 512GB M.2 NVME                                            ⭕ SCREEN SIZE - 15.6 INCH FULLHD DISPLAY                                             ⭕ Intel Iris XE Graphics                                            ⭕ WINDOWS 11                                            👉02 Years Company Warranty                                             👉📞CALL MORE DETAILS                                            💻👉I MAC.LK                                             👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL)
Asus ROG Zephyrus Ultra 7 2025RTX 5060 8GB VGA 1TB NVME Laptop,"Rs 624,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/asus-rog-zephyrus-ultra-7-2025rtx-5060-8gb-vga-1tb-nvme-laptop-for-sale-colombo-244,,,,16GB,1 NVME,"☃️💥🔥✨2026 Offers ✨🔥💥☃️                                    💥✨hurry up Limited Stocks........                                    ⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I Mac.Lk ආයතනයට සාදරයෙන් පිලිගන්නවා.                                    ⭕ ඔබට දැන් ආයතනය තුලින් Koko App එක මගින් ගෙවීමෙ ක්රමයට ඕනෑම භාණ්ඩයක් ලබා ගත හැක.                                    ⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .Https://imacs.Lk/                                    💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ පරිගණකයක් ලබාදීමට අප කටයුතු කරන්නෙමු.                                    ------------------------------------I Mac.Lk------------------------------------------------                                    ⭕ Brand New Laptop / ASUS ROG Zephyrus G6 PRO 2025 + RTX 5060 8GB VGA -ULTRA 7 +1TB NVME -LAPTOP                                    ⭕ Brand - ASUS ROG Zephyrus G6 PRO -FX608LM255                                    ⭕ INTEL CORE ULTRA 7 255HX PROCESSOR                                    ⭕ Ram / Memory - DDR5 16GB RAM CARD                                    ⭕ SSD - 1TB NVME SSD ( G4 )                                    ⭕ Screen Size - 16"" INCH 2.5K 165Hz DISPLAY                                    ⭕ GRAPHIC – NVIDIA® GeForce RTX5060 8GB VGA CARD                                    ⭕ Battery - 4Cell 90Wh                                    ⭕ Color - ECLIPSE GRAY                                     ⭕ WINDOWS 11                                    👉01 Year Hardware Warranty                                    👉02 Years Service Warranty                                    👉📞call More Details                                    💻👉i Mac.Lk                                     👉🌍location : Kottawa (opposite to Dharmapala School )"
Acer Predator Neo 16 -Ultra 9+RTX 5060 8GB VGA inch Oled-1TB Laptop,"Rs 579,000","Colombo, Computers & Tablets",https://ikman.lk/en/ad/acer-predator-neo-16-ultra-9rtx-5060-8gb-vga-inch-oled-1tb-laptop-for-sale-colombo-108,,,,16GB,01 NVME,"☃️💥🔥✨2026 OFFERS ✨🔥💥☃️💥✨Hurry Up Limited Stocks........⭕ ලංකාව තුල විශාලතම සහ ප්රේමුඛතම I MAC.LK ආයතනයට සාදරයෙන් පිලිගන්නවා.💻 වසර 05 කට වැඩි අත්දැකීම් සමග ඔබ වෙත වඩා විශ්වාසවන්ත ආයතනයක් වශයෙන් ඔබ වෙත උසස්ම තත්වයේ ලබාදීමට අප කටයුතු කරන්නෙමු.⭕ koko app එක මගින් ද Payment කිරීමේ හැකියාව ඇත . ⭕වැඩි දුර විස්තර සදහා අපගෙ වෙබ්අඩවියට පිවිසෙන්න .https://imacs.lk/-------------------------------------I mac.lk------------------------------------------------⭕ මෙම විශෙෂ දීමනාව Ikman පාරිභෝගිකයන් සදහා පමණයි⭕ BRAND - Acer Predator Neo 16 -Ultra 9 +RTX 5060 8GB VGA -16 inch OLED/1TB Laptop⭕ Processor : intel Core Ultra 9-275HX Turbo Processor up to 5.40 GHz (36MB Intel® Smart Cache )⭕ MODEL - ACER PREDATOR HELIOS NEO 16S 16S-71-91AW⭕ MEMORY - DDR5 16GB RAM CARD⭕ SSD - 01TB NVME SSD CARD⭕ SCREEN : 16 inch OLED (2560 x 1600) , IPS , CineCrystal (Glare) , Refresh Rate : 240Hz Display⭕ GRAPHIC - NVIDIA GEFORCE RTX 5060 8GB VGA CARD /DEDICATED VGA⭕ WINDOWS 11👉01 YEAR HARDWARE WARRANTY👉02 YEARS SERVICE WARRANTY👉📞CALL MORE DETAILS💻👉I MAC.LK 👉🌍LOCATION : KOTTAWA (OPPOSITE TO DHARMAPALA SCHOOL)"
DDR4 Laptop Ram 8GB 3200MHZ,"Rs 10,790","Colombo, Computer Accessories",https://ikman.lk/en/ad/ddr4-laptop-ram-8gb-3200mhz-for-sale-colombo,,Unknown,,8GB,Unknown,"8GB DDR4 Laptop Ram 3200MHZDDR4 Laptop Ram 16GB & 8GB 3200MHZ අදහාගත නොහැකි    මුදලකට DDR4 Laptop RAM 8GB / 16GB 3200MHz එකක් Computer Hub අපෙන් 😍🔥DDR4 Laptop RAM 3200MHz – 8GB & 16GB✅ Type: DDR4 Laptop RAM✅ Capacity: 8GB / 16GB✅ Speed: 3200MHz✅ Form Factor: SO-DIMM✅ Voltage: 1.2V✅ Compatibility: Compatible Laptops & Mini PCs Supporting DDR4 3200MHz✅ Features: Fast Performance, Improved Multitasking, Low Power Consumption & Easy Upgrade🔹 Available Options▪️ 8GB DDR4 3200MHz Laptop RAM — Rs.10,790/=▪️ 16GB DDR4 3200MHz Laptop RAM — Rs.16,000/=⭕ 3 Months warranty දිවයින පුරා ඔබගේ නිවසටම ආරක්ෂිතව භාණ්ඩ ගෙන්වා ගැනීමටඅපව අමතන්න. 🚚🚚🌐 අපේ Website එකෙන් හැම Available Laptop, Desktop සහ Monitor එකක්ම බලාගන්න - https://computerhub.lk/𝙒𝙚 𝙖𝙘𝙘𝙚𝙥𝙩 𝙆𝙊𝙆𝙊 (වාරික 3කට ගෙවන්න)📌 COMPUTER HUB (Excellence Service Of 20 Years In Industry)▪️ Location - https://goo.gl/maps/DAyrYBdYdo5ryufq▪️ No. 179/A, Dutugemunu Street, Kohuwala. (In HNB Bank Building, Kohuwala)"
