brand,model,condition,currency,dual_sim,has_5g,has_esim,warranty_days,storage_gb,ram_gb,battery_health_percent,listed_price,phone_type,model_tier,brand_tier,phone_age_years,is_flagship
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,94998.0,iphone,7,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,80000.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,256.0,4.0,,97999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,64.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,90999.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,81999.0,iphone,6,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,75999.0,iphone,6,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98000.0,iphone,7,3,5.0,0
Apple,iPhone 13 mini,used,LKR,1,1,1,0.0,256.0,4.0,,98000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,89500.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99900.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99900.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,74500.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,96000.0,iphone,7,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,84999.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,84999.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,72000.0,iphone,6,3,7.0,0
Apple,iPhone XS Max,used,LKR,1,0,1,0.0,256.0,4.0,,68500.0,iphone,6,3,8.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,82999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,82999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,72896.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,71243.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,96500.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,73524.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,74528.0,iphone,7,3,7.0,0
Apple,iPhone XS Max,used,LKR,1,0,1,0.0,128.0,4.0,,67999.0,iphone,6,3,8.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99500.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,99500.0,iphone,7,3,6.0,0
Apple,iPhone 13 mini,used,LKR,1,1,1,0.0,128.0,4.0,,88500.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,71425.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,72433.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,79490.0,iphone,6,3,7.0,0
Apple,iPhone 12 mini,used,LKR,1,1,1,0.0,128.0,4.0,,67999.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,79500.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89490.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,100000.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,95000.0,iphone,7,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,83999.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69000.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78900.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,97900.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,72900.0,iphone,6,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,94900.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,99999.0,iphone,7,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,99998.0,iphone,7,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,83001.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,82991.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,95000.0,iphone,7,3,6.0,0
Apple,iPhone 13 mini,used,LKR,1,1,1,0.0,128.0,4.0,,79000.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,85000.0,iphone,7,3,7.0,0
Apple,iPhone 13 mini,used,LKR,1,1,1,0.0,128.0,4.0,,84000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,93000.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,70000.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,85000.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,75000.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,93000.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,90000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,83000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,82500.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,94500.0,iphone,7,3,6.0,0
Apple,iPhone 14,used,LKR,1,1,1,0.0,128.0,6.0,,95500.0,iphone,7,3,4.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95000.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,71000.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,72000.0,iphone,6,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,84000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89000.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,92500.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,97900.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98500.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,66500.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78500.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,82500.0,iphone,7,3,7.0,0
Apple,iPhone 14,used,LKR,1,1,1,0.0,128.0,6.0,,95000.0,iphone,7,3,4.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,95000.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99999.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69999.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,67000.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99990.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,79000.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,96000.0,iphone,7,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98500.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78500.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,82500.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,79500.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,83999.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,72000.0,iphone,7,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,95000.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,91000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,91000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,72500.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,256.0,4.0,,84500.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,67500.0,iphone,6,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,98500.0,iphone,7,3,6.0,0
Apple,iPhone 13 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,96000.0,iphone,8,3,5.0,1
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99900.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,77000.0,iphone,8,3,6.0,1
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,96500.0,iphone,7,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,68500.0,iphone,6,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98000.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,83001.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,85000.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89999.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,90999.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,256.0,4.0,,93000.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84000.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,77250.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,99990.0,iphone,7,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89490.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,89490.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,79490.0,iphone,6,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,81999.0,iphone,6,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,75999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,85900.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,83001.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,86000.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,91500.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,90500.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,79000.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,91500.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,88999.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78500.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,85000.0,iphone,7,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89999.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,128.0,4.0,,90999.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,81999.0,iphone,6,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,75999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,256.0,4.0,,92900.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,89490.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,512.0,4.0,,92900.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78950.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,97950.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,88999.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone XS Max,used,LKR,1,0,1,0.0,128.0,4.0,,68000.0,iphone,6,3,8.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,69990.0,iphone,6,3,7.0,0
Apple,iPhone 14,used,LKR,1,1,1,0.0,128.0,6.0,,91500.0,iphone,7,3,4.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,512.0,4.0,,84990.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78000.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78000.0,iphone,7,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,98000.0,iphone,7,3,6.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,256.0,4.0,,74500.0,iphone,7,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,512.0,6.0,,81000.0,iphone,7,3,6.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,256.0,4.0,,68000.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,88500.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,79000.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,96000.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,94000.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,100000.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,72000.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,256.0,4.0,,97500.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,77000.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,75000.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69999.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,84999.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,256.0,4.0,,94999.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69000.0,iphone,6,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99900.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,92000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78000.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,96550.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,100000.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,93000.0,iphone,7,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,74250.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,98500.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,100000.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78500.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,68500.0,iphone,6,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,99990.0,iphone,7,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,82500.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89490.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,70000.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro Max,used,LKR,1,0,1,0.0,256.0,4.0,,89250.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,83999.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,83999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87999.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95876.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,89490.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,94570.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87998.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,96542.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,93542.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,79490.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,71364.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,70542.0,iphone,7,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,73241.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,82999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,74253.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89999.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,94896.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,94217.0,iphone,7,3,5.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,90999.0,iphone,7,3,7.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,95321.0,iphone,7,3,5.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,256.0,4.0,,81999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,73254.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,75280.0,iphone,6,3,6.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,75999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,75241.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,74523.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,74213.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,72541.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,82000.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,70000.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,78500.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,69999.0,iphone,6,3,7.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,89500.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,78900.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,79999.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,99999.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,88999.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,69900.0,iphone,6,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,256.0,4.0,,92900.0,iphone,6,3,6.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,512.0,4.0,,82900.0,iphone,7,3,7.0,0
Apple,iPhone 11,used,LKR,1,0,1,0.0,128.0,4.0,,74900.0,iphone,6,3,7.0,0
Apple,iPhone 11 Pro,used,LKR,1,0,1,0.0,256.0,4.0,,79900.0,iphone,7,3,7.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,94900.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,94900.0,iphone,7,3,5.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,84999.0,iphone,6,3,6.0,0
Apple,iPhone 12 mini,used,LKR,1,1,1,0.0,128.0,4.0,,72000.0,iphone,6,3,6.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,99999.0,iphone,7,3,6.0,0
Apple,iPhone 12,used,LKR,1,1,1,0.0,128.0,4.0,,87999.0,iphone,6,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,88000.0,iphone,7,3,5.0,0
Apple,iPhone 13 mini,used,LKR,1,1,1,0.0,128.0,4.0,,79000.0,iphone,7,3,5.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,93000.0,iphone,7,3,5.0,0
Apple,iPhone 12 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,93000.0,iphone,7,3,6.0,0
Apple,iPhone 13,used,LKR,1,1,1,0.0,128.0,4.0,,68000.0,iphone,7,3,5.0,0
